"27","10252","Pont-Saint-Pierre","PONT-SAINT-PIERRE","pont-saint-pierre","27360"
"27","10253","Porte-Joie","PORTE-JOIE","porte-joie","27430"
"27","10254","Portes","PORTES","portes","27190"
"27","10255","Port-Mort","PORT-MORT","port-mort","27940"
"27","10256","Poses","POSES","poses","27740"
"27","10257","Poterie-Mathieu (La)","POTERIE-MATHIEU (LA)","poterie-mathieu-la","27560"
"27","10258","Préaux (Les)","PREAUX (LES)","pracaux-les","27500"
"27","10259","Pressagny-l'Orgueilleux","PRESSAGNY-L'ORGUEILLEUX","pressagny-lorgueilleux","27510"
"27","10260","Prey","PREY","prey","27220"
"27","10261","Puchay","PUCHAY","puchay","27150"
"27","10262","Pullay","PULLAY","pullay","27130"
"27","10263","Pyle (La)","PYLE (LA)","pyle-la","27370"
"27","10264","Quatremare","QUATREMARE","quatremare","27400"
"27","10265","Quessigny","QUESSIGNY","quessigny","27220"
"27","10266","Quillebeuf-sur-Seine","QUILLEBEUF-SUR-SEINE","quillebeuf-sur-seine","27680"
"27","10267","Quittebeuf","QUITTEBEUF","quittebeuf","27110"
"27","10268","Radepont","RADEPONT","radepont","27380"
"27","10269","Renneville","RENNEVILLE","renneville","27910"
"27","10270","Reuilly","REUILLY","reuilly","27930"
"27","10271","Richeville","RICHEVILLE","richeville","27420"
"27","10272","Roman","ROMAN","roman","27240"
"27","10273","Romilly-la-Puthenaye","ROMILLY-LA-PUTHENAYE","romilly-la-puthenaye","27170"
"27","10274","Romilly-sur-Andelle","ROMILLY-SUR-ANDELLE","romilly-sur-andelle","27610"
"27","10275","Roquette (La)","ROQUETTE (LA)","roquette-la","27700"
"27","10276","Rosay-sur-Lieure","ROSAY-SUR-LIEURE","rosay-sur-lieure","27790"
"27","10277","Rougemontiers","ROUGEMONTIERS","rougemontiers","27350"
"27","10278","Rouge-Perriers","ROUGE-PERRIERS","rouge-perriers","27110"
"27","10279","Roussière (La)","ROUSSIERE (LA)","roussiare-la","27270"
"27","10280","Routot","ROUTOT","routot","27350"
"27","10281","Rouvray","ROUVRAY","rouvray","27120"
"27","10282","Rugles","RUGLES","rugles","27250"
"27","10283","Sacq (Le)","SACQ (LE)","sacq-le","27240"
"27","10284","Sacquenville","SACQUENVILLE","sacquenville","27930"
"27","10285","Saint-Agnan-de-Cernières","SAINT-AGNAN-DE-CERNIERES","saint-agnan-de-cerniares","27390"
"27","10286","Saint-Amand-des-Hautes-Terres","SAINT-AMAND-DES-HAUTES-TERRES","saint-amand-des-hautes-terres","27370"
"27","10287","Saint-André-de-l'Eure","SAINT-ANDRE-DE-L'EURE","saint-andrac-de-leure","27220"
"27","10288","Saint-Antonin-de-Sommaire","SAINT-ANTONIN-DE-SOMMAIRE","saint-antonin-de-sommaire","27250"
"27","10289","Saint-Aquilin-de-Pacy","SAINT-AQUILIN-DE-PACY","saint-aquilin-de-pacy","27120"
"27","10290","Saint-Aubin-d'Écrosville","SAINT-AUBIN-D'ECROSVILLE","saint-aubin-da","27110"
"27","10291","Saint-Aubin-de-Scellon","SAINT-AUBIN-DE-SCELLON","saint-aubin-de-scellon","27230"
"27","10292","Saint-Aubin-des-Hayes","SAINT-AUBIN-DES-HAYES","saint-aubin-des-hayes","27410"
"27","10293","Saint-Aubin-du-Thenney","SAINT-AUBIN-DU-THENNEY","saint-aubin-du-thenney","27270"
"27","10294","Saint-Aubin-le-Guichard","SAINT-AUBIN-LE-GUICHARD","saint-aubin-le-guichard","27410"
"27","10295","Saint-Aubin-le-Vertueux","SAINT-AUBIN-LE-VERTUEUX","saint-aubin-le-vertueux","27300"
"27","10296","Saint-Aubin-sur-Gaillon","SAINT-AUBIN-SUR-GAILLON","saint-aubin-sur-gaillon","27600"
"27","10297","Saint-Aubin-sur-Quillebeuf","SAINT-AUBIN-SUR-QUILLEBEUF","saint-aubin-sur-quillebeuf","27680"
"27","10298","Sainte-Barbe-sur-Gaillon","SAINTE-BARBE-SUR-GAILLON","sainte-barbe-sur-gaillon","27600"
"27","10299","Saint-Benoît-des-Ombres","SAINT-BENOET-DES-OMBRES","saint-benoart-des-ombres","27450"
"27","10300","Saint-Christophe-sur-Avre","SAINT-CHRISTOPHE-SUR-AVRE","saint-christophe-sur-avre","27820"
"27","10301","Saint-Christophe-sur-Condé","SAINT-CHRISTOPHE-SUR-CONDE","saint-christophe-sur-condac","27450"
"27","10302","Saint-Clair-d'Arcey","SAINT-CLAIR-D'ARCEY","saint-clair-darcey","27300"
"27","10303","Sainte-Colombe-la-Commanderie","SAINTE-COLOMBE-LA-COMMANDERIE","sainte-colombe-la-commanderie","27110"
"27","10304","Sainte-Colombe-près-Vernon","SAINTE-COLOMBE-PRES-VERNON","sainte-colombe-pras-vernon","27950"
"27","10305","Sainte-Croix-sur-Aizier","SAINTE-CROIX-SUR-AIZIER","sainte-croix-sur-aizier","27500"
"27","10306","Saint-Cyr-de-Salerne","SAINT-CYR-DE-SALERNE","saint-cyr-de-salerne","27800"
"27","10307","Vaudreuil (Le)","VAUDREUIL (LE)","vaudreuil-le","27100"
"27","10308","Saint-Cyr-la-Campagne","SAINT-CYR-LA-CAMPAGNE","saint-cyr-la-campagne","27370"
"27","10309","Saint-Denis-d'Augerons","SAINT-DENIS-D'AUGERONS","saint-denis-daugerons","27390"
"27","10310","Saint-Denis-des-Monts","SAINT-DENIS-DES-MONTS","saint-denis-des-monts","27520"
"27","10311","Saint-Denis-du-Béhélan","SAINT-DENIS-DU-BEHELAN","saint-denis-du-bachaclan","27160"
"27","10312","Saint-Denis-le-Ferment","SAINT-DENIS-LE-FERMENT","saint-denis-le-ferment","27140"
"27","10313","Saint-Didier-des-Bois","SAINT-DIDIER-DES-BOIS","saint-didier-des-bois","27370"
"27","10314","Saint-Élier","SAINT-ELIER","saint-a","27190"
"27","10315","Saint-Éloi-de-Fourques","SAINT-ELOI-DE-FOURQUES","saint-a","27800"
"27","10316","Saint-Étienne-du-Vauvray","SAINT-ETIENNE-DU-VAUVRAY","saint-a","27430"
"27","10317","Saint-Étienne-l'Allier","SAINT-ETIENNE-L'ALLIER","saint-a","27450"
"27","10318","Saint-Étienne-sous-Bailleul","SAINT-ETIENNE-SOUS-BAILLEUL","saint-a","27920"
"27","10319","Sainte-Geneviève-lès-Gasny","SAINTE-GENEVIEVE-LES-GASNY","sainte-geneviave-las-gasny","27620"
"27","10320","Saint-Georges-du-Mesnil","SAINT-GEORGES-DU-MESNIL","saint-georges-du-mesnil","27560"
"27","10321","Saint-Georges-du-Vièvre","SAINT-GEORGES-DU-VIEVRE","saint-georges-du-viavre","27450"
"27","10322","Saint-Georges-Motel","SAINT-GEORGES-MOTEL","saint-georges-motel","27710"
"27","10323","Saint-Germain-de-Fresney","SAINT-GERMAIN-DE-FRESNEY","saint-germain-de-fresney","27220"
"27","10324","Saint-Germain-de-Pasquier","SAINT-GERMAIN-DE-PASQUIER","saint-germain-de-pasquier","27370"
"27","10325","Saint-Germain-des-Angles","SAINT-GERMAIN-DES-ANGLES","saint-germain-des-angles","27930"
"27","10326","Saint-Germain-la-Campagne","SAINT-GERMAIN-LA-CAMPAGNE","saint-germain-la-campagne","27230"
"27","10327","Saint-Germain-sur-Avre","SAINT-GERMAIN-SUR-AVRE","saint-germain-sur-avre","27320"
"27","10328","Saint-Germain-Village","SAINT-GERMAIN-VILLAGE","saint-germain-village","27500"
"27","10329","Saint-Grégoire-du-Vièvre","SAINT-GREGOIRE-DU-VIEVRE","saint-gracgoire-du-viavre","27450"
"27","10330","Saint-Jean-de-la-Léqueraye","SAINT-JEAN-DE-LA-LEQUERAYE","saint-jean-de-la-lacqueraye","27560"
"27","10331","Saint-Jean-du-Thenney","SAINT-JEAN-DU-THENNEY","saint-jean-du-thenney","27270"
"27","10332","Saint-Julien-de-la-Liègue","SAINT-JULIEN-DE-LA-LIEGUE","saint-julien-de-la-liague","27600"
"27","10333","Saint-Just","SAINT-JUST","saint-just","27950"
"27","10334","Saint-Laurent-des-Bois","SAINT-LAURENT-DES-BOIS","saint-laurent-des-bois","27220"
"27","10335","Saint-Laurent-du-Tencement","SAINT-LAURENT-DU-TENCEMENT","saint-laurent-du-tencement","27390"
"27","10336","Saint-Léger-de-Rôtes","SAINT-LEGER-DE-RÔTES","saint-lacger-de-rates","27300"
"27","10337","Saint-Léger-du-Gennetey","SAINT-LEGER-DU-GENNETEY","saint-lacger-du-gennetey","27520"
"27","10338","Saint-Luc","SAINT-LUC","saint-luc","27930"
"27","10339","Saint-Maclou","SAINT-MACLOU","saint-maclou","27210"
"27","10340","Saint-Marcel","SAINT-MARCEL","saint-marcel","27950"
"27","10341","Saint-Mards-de-Blacarville","SAINT-MARDS-DE-BLACARVILLE","saint-mards-de-blacarville","27500"
"27","10342","Saint-Mards-de-Fresne","SAINT-MARDS-DE-FRESNE","saint-mards-de-fresne","27230"
"27","10343","Sainte-Marguerite-de-l'Autel","SAINTE-MARGUERITE-DE-L'AUTEL","sainte-marguerite-de-lautel","27160"
"27","10344","Sainte-Marguerite-en-Ouche","SAINTE-MARGUERITE-EN-OUCHE","sainte-marguerite-en-ouche","27410"
"27","10345","Sainte-Marie-de-Vatimesnil","SAINTE-MARIE-DE-VATIMESNIL","sainte-marie-de-vatimesnil","27150"
"27","10346","Sainte-Marthe","SAINTE-MARTHE","sainte-marthe","27190"
"27","10347","Saint-Martin-du-Tilleul","SAINT-MARTIN-DU-TILLEUL","saint-martin-du-tilleul","27300"
"27","10348","Saint-Martin-la-Campagne","SAINT-MARTIN-LA-CAMPAGNE","saint-martin-la-campagne","27930"
"27","10349","Saint-Martin-Saint-Firmin","SAINT-MARTIN-SAINT-FIRMIN","saint-martin-saint-firmin","27450"
"27","10350","Saint-Meslin-du-Bosc","SAINT-MESLIN-DU-BOSC","saint-meslin-du-bosc","27370"
"27","10351","Saint-Nicolas-d'Attez","SAINT-NICOLAS-D'ATTEZ","saint-nicolas-dattez","27160"
"27","10352","Saint-Nicolas-du-Bosc","SAINT-NICOLAS-DU-BOSC","saint-nicolas-du-bosc","27370"
"27","10353","Sainte-Opportune-du-Bosc","SAINTE-OPPORTUNE-DU-BOSC","sainte-opportune-du-bosc","27110"
"27","10354","Sainte-Opportune-la-Mare","SAINTE-OPPORTUNE-LA-MARE","sainte-opportune-la-mare","27680"
"27","10355","Saint-Ouen-d'Attez","SAINT-OUEN-D'ATTEZ","saint-ouen-dattez","27160"
"27","10356","Saint-Ouen-de-Pontcheuil","SAINT-OUEN-DE-PONTCHEUIL","saint-ouen-de-pontcheuil","27370"
"27","10357","Saint-Ouen-de-Thouberville","SAINT-OUEN-DE-THOUBERVILLE","saint-ouen-de-thouberville","27310"
"27","10358","Saint-Ouen-des-Champs","SAINT-OUEN-DES-CHAMPS","saint-ouen-des-champs","27680"
"27","10359","Saint-Ouen-du-Tilleul","SAINT-OUEN-DU-TILLEUL","saint-ouen-du-tilleul","27670"
"27","10360","Saint-Paul-de-Fourques","SAINT-PAUL-DE-FOURQUES","saint-paul-de-fourques","27800"
"27","10361","Saint-Philbert-sur-Boissey","SAINT-PHILBERT-SUR-BOISSEY","saint-philbert-sur-boissey","27520"
"27","10362","Saint-Philbert-sur-Risle","SAINT-PHILBERT-SUR-RISLE","saint-philbert-sur-risle","27290"
"27","10363","Saint-Pierre-d'Autils","SAINT-PIERRE-D'AUTILS","saint-pierre-dautils","27950"
"27","10364","Saint-Pierre-de-Bailleul","SAINT-PIERRE-DE-BAILLEUL","saint-pierre-de-bailleul","27920"
"27","10365","Saint-Pierre-de-Cernières","SAINT-PIERRE-DE-CERNIERES","saint-pierre-de-cerniares","27390"
"27","10366","Saint-Pierre-de-Cormeilles","SAINT-PIERRE-DE-CORMEILLES","saint-pierre-de-cormeilles","27260"
"27","10367","Saint-Pierre-de-Salerne","SAINT-PIERRE-DE-SALERNE","saint-pierre-de-salerne","27800"
"27","10368","Saint-Pierre-des-Fleurs","SAINT-PIERRE-DES-FLEURS","saint-pierre-des-fleurs","27370"
"27","10369","Saint-Pierre-des-Ifs","SAINT-PIERRE-DES-IFS","saint-pierre-des-ifs","27450"
"27","10370","Saint-Pierre-du-Bosguérard","SAINT-PIERRE-DU-BOSGUERARD","saint-pierre-du-bosguacrard","27370"
"27","10371","Saint-Pierre-du-Mesnil","SAINT-PIERRE-DU-MESNIL","saint-pierre-du-mesnil","27330"
"27","10372","Saint-Pierre-du-Val","SAINT-PIERRE-DU-VAL","saint-pierre-du-val","27210"
"27","10373","Saint-Pierre-du-Vauvray","SAINT-PIERRE-DU-VAUVRAY","saint-pierre-du-vauvray","27430"
"27","10374","Saint-Pierre-la-Garenne","SAINT-PIERRE-LA-GARENNE","saint-pierre-la-garenne","27600"
"27","10375","Saint-Quentin-des-Isles","SAINT-QUENTIN-DES-ISLES","saint-quentin-des-isles","27270"
"27","10376","Saint-Samson-de-la-Roque","SAINT-SAMSON-DE-LA-ROQUE","saint-samson-de-la-roque","27680"
"27","10377","Saint-Sébastien-de-Morsent","SAINT-SEBASTIEN-DE-MORSENT","saint-sacbastien-de-morsent","27180"
"27","10378","Saint-Siméon","SAINT-SIMEON","saint-simacon","27560"
"27","10379","Saint-Sulpice-de-Grimbouville","SAINT-SULPICE-DE-GRIMBOUVILLE","saint-sulpice-de-grimbouville","27210"
"27","10380","Saint-Sylvestre-de-Cormeilles","SAINT-SYLVESTRE-DE-CORMEILLES","saint-sylvestre-de-cormeilles","27260"
"27","10381","Saint-Symphorien","SAINT-SYMPHORIEN","saint-symphorien","27500"
"27","10382","Saint-Thurien","SAINT-THURIEN","saint-thurien","27680"
"27","10383","Saint-Victor-de-Chrétienville","SAINT-VICTOR-DE-CHRETIENVILLE","saint-victor-de-chractienville","27300"
"27","10384","Saint-Victor-d'Épine","SAINT-VICTOR-D'EPINE","saint-victor-da","27800"
"27","10385","Saint-Victor-sur-Avre","SAINT-VICTOR-SUR-AVRE","saint-victor-sur-avre","27130"
"27","10386","Saint-Vigor","SAINT-VIGOR","saint-vigor","27930"
"27","10387","Saint-Vincent-des-Bois","SAINT-VINCENT-DES-BOIS","saint-vincent-des-bois","27950"
"27","10388","Saint-Vincent-du-Boulay","SAINT-VINCENT-DU-BOULAY","saint-vincent-du-boulay","27230"
"27","10389","Sancourt","SANCOURT","sancourt","27150"
"27","10390","Sassey","SASSEY","sassey","27930"
"27","10391","Saussaye (La)","SAUSSAYE (LA)","saussaye-la","27370"
"27","10392","Saussay-la-Campagne","SAUSSAY-LA-CAMPAGNE","saussay-la-campagne","27150"
"27","10393","Sébécourt","SEBECOURT","sacbaccourt","27190"
"27","10394","Selles","SELLES","selles","27500"
"27","10395","Serez","SEREZ","serez","27220"
"27","10396","Serquigny","SERQUIGNY","serquigny","27470"
"27","10397","Surtauville","SURTAUVILLE","surtauville","27400"
"27","10398","Surville","SURVILLE","surville","27400"
"27","10399","Suzay","SUZAY","suzay","27420"
"27","10400","Theillement","THEILLEMENT","theillement","27520"
"27","10401","Theil-Nolent (Le)","THEIL-NOLENT (LE)","theil-nolent-le","27230"
"27","10402","Thevray","THEVRAY","thevray","27330-27410"
"27","10403","Thiberville","THIBERVILLE","thiberville","27230"
"27","10404","Thibouville","THIBOUVILLE","thibouville","27800"
"27","10405","Thierville","THIERVILLE","thierville","27290"
"27","10406","Thil (Le)","THIL (LE)","thil-le","27150"
"27","10407","Thilliers-en-Vexin (Les)","THILLIERS-EN-VEXIN (LES)","thilliers-en-vexin-les","27420"
"27","10408","Thomer-la-Sôgne","THOMER-LA-SÔGNE","thomer-la-sagne","27240"
"27","10409","Thuit (Le)","THUIT (LE)","thuit-le","27700"
"27","10410","Thuit-Anger (Le)","THUIT-ANGER (LE)","thuit-anger-le","27370"
"27","10411","Thuit-Hébert","THUIT-HEBERT","thuit-hacbert","27520"
"27","10412","Thuit-Signol (Le)","THUIT-SIGNOL (LE)","thuit-signol-le","27370"
"27","10413","Thuit-Simer (Le)","THUIT-SIMER (LE)","thuit-simer-le","27370"
"27","10414","Tilleul-Dame-Agnès","TILLEUL-DAME-AGNES","tilleul-dame-agnas","27170"
"27","10415","Tilleul-Lambert (Le)","TILLEUL-LAMBERT (LE)","tilleul-lambert-le","27110"
"27","10416","Tilleul-Othon (Le)","TILLEUL-OTHON (LE)","tilleul-othon-le","27170"
"27","10417","Tillières-sur-Avre","TILLIERES-SUR-AVRE","tilliares-sur-avre","27570"
"27","10418","Tilly","TILLY","tilly","27510"
"27","10419","Tocqueville","TOCQUEVILLE","tocqueville","27500"
"27","10420","Torpt (Le)","TORPT (LE)","torpt-le","27210"
"27","10421","Tosny","TOSNY","tosny","27700"
"27","10422","Tostes","TOSTES","tostes","27340"
"27","10423","Touffreville","TOUFFREVILLE","touffreville","27440"
"27","10424","Tournedos-Bois-Hubert","TOURNEDOS-BOIS-HUBERT","tournedos-bois-hubert","27180"
"27","10425","Tournedos-sur-Seine","TOURNEDOS-SUR-SEINE","tournedos-sur-seine","27100"
"27","10426","Tourneville","TOURNEVILLE","tourneville","27930"
"27","10427","Tourny","TOURNY","tourny","27510"
"27","10428","Tourville-la-Campagne","TOURVILLE-LA-CAMPAGNE","tourville-la-campagne","27370"
"27","10429","Tourville-sur-Pont-Audemer","TOURVILLE-SUR-PONT-AUDEMER","tourville-sur-pont-audemer","27500"
"27","10430","Toutainville","TOUTAINVILLE","toutainville","27500"
"27","10431","Touville","TOUVILLE","touville","27290"
"27","10432","Tremblay-Omonville (Le)","TREMBLAY-OMONVILLE (LE)","tremblay-omonville-le","27110"
"27","10433","Trinité (La)","TRINITE (LA)","trinitac-la","27930"
"27","10434","Trinité-de-Réville (La)","TRINITE-DE-REVILLE (LA)","trinitac-de-racville-la","27270"
"27","10435","Trinité-de-Thouberville (La)","TRINITE-DE-THOUBERVILLE (LA)","trinitac-de-thouberville-la","27310"
"27","10436","Triqueville","TRIQUEVILLE","triqueville","27500"
"27","10437","Troncq (Le)","TRONCQ (LE)","troncq-le","27110"
"27","10438","Tronquay (Le)","TRONQUAY (LE)","tronquay-le","27480"
"27","10439","Trouville-la-Haule","TROUVILLE-LA-HAULE","trouville-la-haule","27680"
"27","10440","Vacherie (La)","VACHERIE (LA)","vacherie-la","27400"
"27","10441","Valailles","VALAILLES","valailles","27300"
"27","10442","Val-David (Le)","VAL-DAVID (LE)","val-david-le","27120"
"27","10443","Valletot","VALLETOT","valletot","27350"
"27","10444","Vandrimare","VANDRIMARE","vandrimare","27380"
"27","10445","Vannecrocq","VANNECROCQ","vannecrocq","27210"
"27","10446","Vascœuil","VASCŒUIL","vasca","27910"
"27","10447","Vatteville","VATTEVILLE","vatteville","27430"
"27","10448","Vaux-sur-Eure","VAUX-SUR-EURE","vaux-sur-eure","27120"
"27","10449","Venables","VENABLES","venables","27940"
"27","10450","Venon","VENON","venon","27110"
"27","10451","Ventes (Les)","VENTES (LES)","ventes-les","27180"
"27","10452","Verneuil-sur-Avre","VERNEUIL-SUR-AVRE","verneuil-sur-avre","27130"
"27","10453","Verneusses","VERNEUSSES","verneusses","27390"
"27","10454","Vernon","VERNON","vernon","27200"
"27","10455","Vesly","VESLY","vesly","27870"
"27","10456","Vézillon","VEZILLON","vaczillon","27700"
"27","10457","Vieil-Évreux (Le)","VIEIL-EVREUX (LE)","vieil-a","27930"
"27","10458","Vieille-Lyre (La)","VIEILLE-LYRE (LA)","vieille-lyre-la","27330"
"27","10459","Vieux-Port","VIEUX-PORT","vieux-port","27680"
"27","10460","Vieux-Villez","VIEUX-VILLEZ","vieux-villez","27600"
"27","10461","Villalet","VILLALET","villalet","27240"
"27","10462","Villegats","VILLEGATS","villegats","27120"
"27","10463","Villers-en-Vexin","VILLERS-EN-VEXIN","villers-en-vexin","27420"
"27","10464","Villers-sur-le-Roule","VILLERS-SUR-LE-ROULE","villers-sur-le-roule","27940"
"27","10465","Villettes","VILLETTES","villettes","27110"
"27","10466","Sylvains-les-Moulins","SYLVAINS-LES-MOULINS","sylvains-les-moulins","27240"
"27","10467","Villez-sous-Bailleul","VILLEZ-SOUS-BAILLEUL","villez-sous-bailleul","27950"
"27","10468","Villez-sur-le-Neubourg","VILLEZ-SUR-LE-NEUBOURG","villez-sur-le-neubourg","27110"
"27","10469","Villiers-en-Désœuvre","VILLIERS-EN-DESŒUVRE","villiers-en-dacsa","27640"
"27","10470","Vironvay","VIRONVAY","vironvay","27400"
"27","10471","Vitot","VITOT","vitot","27110"
"27","10472","Voiscreville","VOISCREVILLE","voiscreville","27520"
"27","10473","Vraiville","VRAIVILLE","vraiville","27370"
"27","10474","Val-de-Reuil","VAL-DE-REUIL","val-de-reuil","27100"
"28","10475","Abondant","ABONDANT","abondant","28410"
"28","10476","Allaines-Mervilliers","ALLAINES-MERVILLIERS","allaines-mervilliers","28310"
"28","10477","Allainville","ALLAINVILLE","allainville","28500"
"28","10478","Allonnes","ALLONNES","allonnes","28150"
"28","10479","Alluyes","ALLUYES","alluyes","28800"
"28","10480","Amilly","AMILLY","amilly","28300"
"28","10481","Anet","ANET","anet","28260"
"28","10482","Ardelles","ARDELLES","ardelles","28170"
"28","10483","Ardelu","ARDELU","ardelu","28700"
"28","10484","Argenvilliers","ARGENVILLIERS","argenvilliers","28480"
"28","10485","Arrou","ARROU","arrou","28290"
"28","10486","Aunay-sous-Auneau","AUNAY-SOUS-AUNEAU","aunay-sous-auneau","28700"
"28","10487","Aunay-sous-Crécy","AUNAY-SOUS-CRECY","aunay-sous-craccy","28500"
"28","10488","Auneau","AUNEAU","auneau","28700"
"28","10489","Autels-Villevillon (Les)","AUTELS-VILLEVILLON (LES)","autels-villevillon-les","28330"
"28","10490","Autheuil","AUTHEUIL","autheuil","28220"
"28","10491","Authon-du-Perche","AUTHON-DU-PERCHE","authon-du-perche","28330"
"28","10492","Baigneaux","BAIGNEAUX","baigneaux","28140"
"28","10493","Baignolet","BAIGNOLET","baignolet","28150"
"28","10494","Bailleau-le-Pin","BAILLEAU-LE-PIN","bailleau-le-pin","28120"
"28","10495","Bailleau-l'Évêque","BAILLEAU-L'EVEQUE","bailleau-la","28300"
"28","10496","Bailleau-Armenonville","BAILLEAU-ARMENONVILLE","bailleau-armenonville","28320"
"28","10497","Barjouville","BARJOUVILLE","barjouville","28630"
"28","10498","Barmainville","BARMAINVILLE","barmainville","28310"
"28","10499","Baudreville","BAUDREVILLE","baudreville","28310"
"28","10500","Bazoche-Gouet (La)","BAZOCHE-GOUET (LA)","bazoche-gouet-la","28330"
"28","10501","Bazoches-en-Dunois","BAZOCHES-EN-DUNOIS","bazoches-en-dunois","28140"
"28","10502","Bazoches-les-Hautes","BAZOCHES-LES-HAUTES","bazoches-les-hautes","28140"
"28","10503","Beauche","BEAUCHE","beauche","28270"
"28","10504","Beaumont-les-Autels","BEAUMONT-LES-AUTELS","beaumont-les-autels","28480"
"28","10505","Beauvilliers","BEAUVILLIERS","beauvilliers","28150"
"28","10506","Belhomert-Guéhouville","BELHOMERT-GUEHOUVILLE","belhomert-guachouville","28240"
"28","10507","Berchères-Saint-Germain","BERCHERES-SAINT-GERMAIN","berchares-saint-germain","28300"
"28","10508","Berchères-les-Pierres","BERCHERES-LES-PIERRES","berchares-les-pierres","28630"
"28","10509","Berchères-sur-Vesgre","BERCHERES-SUR-VESGRE","berchares-sur-vesgre","28260"
"28","10510","Bérou-la-Mulotière","BEROU-LA-MULOTIERE","bacrou-la-mulotiare","28270"
"28","10511","Béthonvilliers","BETHONVILLIERS","bacthonvilliers","28330"
"28","10512","Béville-le-Comte","BEVILLE-LE-COMTE","bacville-le-comte","28700"
"28","10513","Billancelles","BILLANCELLES","billancelles","28190"
"28","10514","Blandainville","BLANDAINVILLE","blandainville","28120"
"28","10515","Bleury","BLEURY","bleury","28700"
"28","10516","Boisgasson","BOISGASSON","boisgasson","28220"
"28","10517","Boissy-en-Drouais","BOISSY-EN-DROUAIS","boissy-en-drouais","28500"
"28","10518","Boissy-lès-Perche","BOISSY-LES-PERCHE","boissy-las-perche","28340"
"28","10519","Boisville-la-Saint-Père","BOISVILLE-LA-SAINT-PERE","boisville-la-saint-pare","28150"
"28","10520","Bourdinière-Saint-Loup (La)","BOURDINIERE-SAINT-LOUP (LA)","bourdiniare-saint-loup-la","28360"
"28","10521","Boncé","BONCE","boncac","28150"
"28","10522","Boncourt","BONCOURT","boncourt","28260"
"28","10523","Bonneval","BONNEVAL","bonneval","28800"
"28","10524","Bouglainval","BOUGLAINVAL","bouglainval","28130"
"28","10525","Boullay-les-Deux-Églises (Le)","BOULLAY-LES-DEUX-EGLISES (LE)","boullay-les-deux-a","28170"
"28","10526","Boullay-Mivoye (Le)","BOULLAY-MIVOYE (LE)","boullay-mivoye-le","28210"
"28","10527","Boullay-Thierry (Le)","BOULLAY-THIERRY (LE)","boullay-thierry-le","28210"
"28","10528","Boutigny-Prouais","BOUTIGNY-PROUAIS","boutigny-prouais","28410"
"28","10529","Bouville","BOUVILLE","bouville","28800"
"28","10530","Bréchamps","BRECHAMPS","bracchamps","28210"
"28","10531","Brezolles","BREZOLLES","brezolles","28270"
"28","10532","Briconville","BRICONVILLE","briconville","28300"
"28","10533","Brou","BROU","brou","28160"
"28","10534","Broué","BROUE","brouac","28410"
"28","10535","Brunelles","BRUNELLES","brunelles","28400"
"28","10536","Bû","BÛ","ba","28410"
"28","10537","Bullainville","BULLAINVILLE","bullainville","28800"
"28","10538","Bullou","BULLOU","bullou","28160"
"28","10539","Cernay","CERNAY","cernay","28120"
"28","10540","Challet","CHALLET","challet","28300"
"28","10541","Champagne","CHAMPAGNE","champagne","28410"
"28","10542","Champhol","CHAMPHOL","champhol","28300"
"28","10543","Champrond-en-Gâtine","CHAMPROND-EN-GÂTINE","champrond-en-gactine","28240"
"28","10544","Champrond-en-Perchet","CHAMPROND-EN-PERCHET","champrond-en-perchet","28400"
"28","10545","Champseru","CHAMPSERU","champseru","28700"
"28","10546","Chapelle-d'Aunainville (La)","CHAPELLE-D'AUNAINVILLE (LA)","chapelle-daunainville-la","28700"
"28","10547","Chapelle-du-Noyer (La)","CHAPELLE-DU-NOYER (LA)","chapelle-du-noyer-la","28200"
"28","10548","Chapelle-Forainvilliers (La)","CHAPELLE-FORAINVILLIERS (LA)","chapelle-forainvilliers-la","28500"
"28","10549","Chapelle-Fortin (La)","CHAPELLE-FORTIN (LA)","chapelle-fortin-la","28340"
"28","10550","Chapelle-Guillaume","CHAPELLE-GUILLAUME","chapelle-guillaume","28330"
"28","10551","Chapelle-Royale","CHAPELLE-ROYALE","chapelle-royale","28290"
"28","10552","Charbonnières","CHARBONNIERES","charbonniares","28330"
"28","10553","Charonville","CHARONVILLE","charonville","28120"
"28","10554","Charpont","CHARPONT","charpont","28500"
"28","10555","Charray","CHARRAY","charray","28220"
"28","10556","Chartainvilliers","CHARTAINVILLIERS","chartainvilliers","28130"
"28","10557","Chartres","CHARTRES","chartres","28000"
"28","10558","Chassant","CHASSANT","chassant","28480"
"28","10559","Châtaincourt","CHÂTAINCOURT","chactaincourt","28270"
"28","10560","Châteaudun","CHÂTEAUDUN","chacteaudun","28200"
"28","10561","Châteauneuf-en-Thymerais","CHÂTEAUNEUF-EN-THYMERAIS","chacteauneuf-en-thymerais","28170"
"28","10562","Châtelets (Les)","CHÂTELETS (LES)","chactelets-les","28270"
"28","10563","Châtelliers-Notre-Dame (Les)","CHÂTELLIERS-NOTRE-DAME (LES)","chactelliers-notre-dame-les","28120"
"28","10564","Châtenay","CHÂTENAY","chactenay","28700"
"28","10565","Châtillon-en-Dunois","CHÂTILLON-EN-DUNOIS","chactillon-en-dunois","28290"
"28","10566","Chaudon","CHAUDON","chaudon","28210"
"28","10567","Chauffours","CHAUFFOURS","chauffours","28120"
"28","10568","Chaussée-d'Ivry (La)","CHAUSSEE-D'IVRY (LA)","chaussace-divry-la","28260"
